,0,1
579,theory,4
580,matching,4
581,procedure,4
582,360°,4
583,plane,4
584,4-pi,4
585,vsverb,4
586,reflection,4
587,component,4
588,deterioration,4
589,give,4
590,traditional,4
591,6,4
592,window,4
593,type,4
594,years,4
595,criteria,4
596,bit,4
597,specified,4
598,geometry,4
599,similar,4
600,advantage,4
601,bandwidth,4
602,early,4
603,example,4
604,ratio,4
605,introduce,4
606,reliable,4
607,port,4
608,professional,4
609,minimize,4
610,produce,4
611,shape,4
612,purpose,4
613,upmixing,4
614,top,4
615,primary,4
616,accurately,4
617,placed,4
618,codecs,4
619,showed,4
620,tonality,4
621,scores,4
622,industry,4
623,improvement,4
624,randomization,4
625,unique,4
626,salesforce,4
627,events,4
628,piezomems,4
629,consumption,4
630,containing,4
631,amount,4
632,pattern,4
633,white,4
634,temperature,4
635,cloud,4
636,promising,4
637,distributed,4
638,prior,4
639,complexity,4
640,ambisonic,4
641,employed,4
642,ease,4
643,reproduce,4
644,positives,4
645,cnn,4
646,manufacturing,4
647,overcome,4
648,statistical,4
649,importance,4
650,increasing,4
651,fields,4
652,technical,4
653,realistic,4
654,bursts,4
655,disorders,4
656,elements,4
657,help,4
658,phantom,4
659,shotgun,4
660,secondary,4
661,–,4
662,consist,3
663,subwoofer,3
664,flown,3
665,evaluating,3
666,audiences,3
667,venue,3
668,hyper-compression,3
669,core,3
670,11,3
671,bias,3
672,varied,3
673,extent,3
674,direct,3
675,building,3
676,schemes,3
677,error,3
678,dependent,3
679,natural,3
680,group,3
681,delay,3
682,findings,3
683,minimal,3
684,equations,3
685,modulation,3
686,although,3
687,measuring,3
688,course,3
689,interpret,3
690,trajectories,3
691,coherence,3
692,metric,3
693,two-dimensional,3
694,motion,3
695,strings,3
696,notes,3
697,baseline,3
698,adequate,3
699,included,3
700,explores,3
701,anchor,3
702,end,3
703,phs,3
704,case,3
705,directly,3
706,cause,3
707,automatically,3
708,right,3
709,caused,3
710,solution,3
711,android,3
712,p,3
713,dpe,3
714,controls,3
715,stages,3
716,delivery,3
717,impairments,3
718,authoring,3
719,metadata,3
720,maintaining,3
721,five,3
722,steps,3
723,i.e.,3
724,acquire,3
725,producing,3
726,constant,3
727,behind,3
728,predict,3
729,decreased,3
730,con,3
731,format,3
732,areas,3
733,downmix,3
734,fixed,3
735,passive,3
736,intelligibility,3
737,preserve,3
738,prove,3
739,aspects,3
740,deep,3
741,variety,3
742,undertaken,3
743,aid,3
744,difficult,3
745,mdo,3
746,experiences,3
747,items,3
748,band,3
749,track,3
750,match,3
751,demonstrating,3
752,life,3
753,main,3
754,environmental,3
755,task,3
756,investigated,3
757,auralization,3
758,arranged,3
759,implementations,3
760,thus,3
761,capturing,3
762,lab,3
763,utilizing,3
764,post-production,3
765,works,3
766,reverberations,3
767,daw,3
768,restricted,3
769,renderers,3
770,mobile,3
771,alignment,3
772,located,3
773,altered,3
774,limited,3
775,distance,3
776,effectiveness,3
777,mpeg-4,3
778,advanced,3
779,aac,3
780,broadcasting,3
781,determined,3
782,optimized,3
783,methodology,3
784,diaphragm,3
785,considering,3
786,added,3
787,essentially,3
788,representation,3
789,intelligent,3
790,regarding,3
791,openness,3
792,artificial,3
793,low-frequency,3
794,curves,3
795,occlusion,3
796,enclosure,3
797,wave,3
798,propagation,3
799,parts,3
800,module,3
801,contains,3
802,film,3
803,close,3
804,concerts,3
805,support,3
806,errors,3
807,eliminate,3
808,corresponding,3
809,strategy,3
810,every,3
811,structural,3
812,majority,3
813,perceive,3
814,drum,3
815,assessed,3
816,5.1,3
817,gui,3
818,york,3
819,spaciousness,3
820,generated,3
821,advantages,3
822,examined,3
823,tonal,3
824,sensitivity,3
825,measures,3
826,previously,3
827,affected,3
828,typical,3
829,clear,3
830,influences,3
831,consistent,3
832,indicates,3
833,certain,3
834,mismatch,3
835,real-world,3
836,sequence,3
837,indicate,3
838,prominent,3
839,rated,3
840,presentation,3
841,educators,3
842,educational,3
843,review,3
844,echoes,3
845,brand,3
846,identity,3
847,integrated,3
848,pmm,3
849,minimized,3
850,high-end,3
851,seen,3
852,demand,3
853,audible,3
854,takes,3
855,comprises,3
856,vertical,3
857,wireless,3
858,smartphones,3
859,near-field,3
860,driving,3
861,considered,3
862,done,3
863,involving,3
864,differing,3
865,long,3
866,lower,3
867,degree,3
868,ambient,3
869,moving,3
870,johnson-nysquist,3
871,value,3
872,special,3
873,equipment,3
874,orchestra,3
875,load,3
876,coil,3
877,examples,3
878,dependence,3
879,details,3
880,capsules,3
881,modifying,3
882,patterns,3
883,afmg,3
884,free,3
885,reinforcement,3
886,attached,3
887,surface,3
888,appropriate,3
889,following,3
890,false,3
891,metrics,3
892,interactive,3
893,utilize,3
894,materials,3
895,choice,3
896,six,3
897,full,3
898,risk,3
899,width,3
900,stage,3
901,instruments,3
902,operation,3
903,analyzed,3
904,needed,3
905,end-of-line,3
906,automotive,3
907,place,3
908,images,3
909,azimuth,3
910,move,3
911,separated,3
912,hardware,3
913,halls,3
914,interchannel,3
915,ms,3
916,gains,3
917,domain,3
918,vectors,3
919,overlap,3
920,aspect,3
921,emitter-follower,3
922,switching,3
923,wiener,3
924,scale,3
925,ann,3
926,describe,3
927,orientation,3
928,dms,3
929,diffraction,3
930,abr,3
931,sndb,3
932,multilateration,3
933,style,3
934,curvature,2
935,line,2
936,remain,2
937,ground-stacked,2
938,counterparts,2
939,finite,2
940,factors,2
941,literature,2
942,surrounding,2
943,louder,2
944,paradigm,2
945,cornerstone,2
946,continued,2
947,identified,2
948,concerning,2
949,normalized,2
950,proven,2
951,examines,2
952,differential,2
953,machine,2
954,require,2
955,time-consuming,2
956,combine,2
957,angles,2
958,inherent,2
959,trial,2
960,preparation,2
961,researchers,2
962,prepare,2
963,manner,2
964,dominate,2
965,addressing,2
966,tract,2
967,non-linear,2
968,highly,2
969,harmonics,2
970,voiced,2
971,conclude,2
972,emphasize,2
973,proportional,2
974,defined,2
975,tone,2
976,perform,2
977,purely,2
978,performer,2
979,characterized,2
980,characterize,2
981,performers,2
982,display,2
983,thin,2
984,flat,2
985,maximizing,2
986,average,2
987,classify,2
988,respect,2
989,assigns,2
990,unseen,2
991,variances,2
992,inharmonicities,2
993,characterizes,2
994,fretboard,2
995,similarly,2
996,world,2
997,corpus,2
998,keep,2
999,vbap,2
1000,built,2
1001,ondes,2
1002,martenot,2
1003,analog,2
1004,conflicts,2
1005,problematic,2
1006,ear,2
1007,ears,2
1008,instance,2
1009,orientations,2
1010,developers,2
1011,compressors,2
1012,accessibility,2
1013,great,2
1014,capacity,2
1015,balance,2
1016,narrative,2
1017,groups,2
1018,impaired,2
1019,necessary,2
1020,facilitated,2
1021,refined,2
1022,straightforward,2
1023,always,2
1024,highlight,2
1025,strengths,2
1026,provided,2
1027,desired,2
1028,essential,2
1029,upmixes,2
1030,simultaneously,2
1031,active,2
1032,impulse,2
1033,tubes,2
1034,et,2
1035,al,2
1036,assumptions,2
1037,validated,2
1038,fitting,2
1039,attenuating,2
1040,towards,2
1041,mixed,2
1042,mr,2
1043,objects,2
1044,transparent,2
1045,matches,2
1046,local,2
1047,programming,2
1048,widely,2
1049,losses,2
1050,clarity,2
1051,problems,2
1052,transients,2
1053,timing,2
1054,adapt,2
1055,square,2
1056,validation,2
1057,interfaces,2
1058,mitigate,2
1059,biases,2
1060,standardize,2
1061,procedures,2
1062,comparisons,2
1063,combinations,2
1064,identifying,2
1065,recommendations,2
1066,categories,2
1067,orchestration,2
1068,interconnected,2
1069,oba,2
1070,employing,2
1071,include,2
1072,short,2
1073,big,2
1074,people,2
1075,issues,2
1076,reduced,2
1077,battery,2
1078,clock,2
1079,vad,2
1080,gaussian,2
1081,classifier,2
1082,satisfied,2
1083,projection,2
1084,solve,2
1085,objectively,2
1086,besides,2
1087,personalized,2
1088,sets,2
1089,access,2
1090,eld,2
1091,newly,2
1092,established,2
1093,hamburg,2
1094,sciences,2
1095,exponential,2
1096,discrete,2
1097,intensities,2
1098,authors,2
1099,sensory,2
1100,illusion,2
1101,presence,2
1102,beyond,2
1103,whereby,2
1104,accommodate,2
1105,interactions,2
1106,movements,2
1107,e-brief,2
1108,degrees-of-freedom,2
1109,detailed,2
1110,coupled,2
1111,phone,2
1112,screen,2
1113,places,2
1114,point,2
1115,meaningful,2
1116,rather,2
1117,noticeable,2
1118,would,2
1119,conjunction,2
1120,dramatically,2
1121,increased,2
1122,guidance,2
1123,standards,2
1124,reports,2
1125,reviews,2
1126,ch,2
1127,currently,2
1128,broadcast,2
1129,contribution,2
1130,transmissions,2
1131,sufficient,2
1132,repeated,2
1133,processes,2
1134,transmission,2
1135,itu-r,2
1136,numbers,2
1137,tandems,2
1138,concluded,2
1139,respectively,2
1140,ill-conditioned,2
1141,2d,2
1142,layout,2
1143,composed,2
1144,actual,2
1145,situations,2
1146,satisfies,2
1147,spaces,2
1148,relatively,2
1149,symphony,2
1150,smaller,2
1151,build,2
1152,ensemble,2
1153,extends,2
1154,topology,2
1155,chamber,2
1156,coders,2
1157,encoding,2
1158,equipped,2
1159,semi-parametric,2
1160,thereby,2
1161,initial,2
1162,excitation,2
1163,calculating,2
1164,mpeg-h,2
1165,igf,2
1166,compares,2
1167,suitability,2
1168,determining,2
1169,pdr,2
1170,criterion,2
1171,hpc,2
1172,custom,2
1173,dummy,2
1174,kemar,2
1175,variations,2
1176,especially,2
1177,indicator,2
1178,outputs,2
1179,vented,2
1180,box,2
1181,developing,2
1182,mass,2
1183,time-domain,2
1184,calculations,2
1185,fdtd,2
1186,simulated,2
1187,separate,2
1188,possibility,2
1189,coefficient,2
1190,disciplines,2
1191,quiet,2
1192,outdoor,2
1193,exposure,2
1194,pa,2
1195,engineer,2
1196,apply,2
1197,laboratory,2
1198,introduces,2
1199,scanning,2
1200,mechanical,2
1201,experimentally,2
1202,weighting,2
1203,derived,2
1204,formulate,2
1205,commercial,2
1206,crossover,2
1207,smooth,2
1208,vast,2
1209,produced,2
1210,clearly,2
1211,additive,2
1212,multi-objective,2
1213,fourier,2
1214,upmixed,2
1215,max,2
1216,select,2
1217,sampling,2
1218,orthogonal,2
1219,adjust,2
1220,affinity,2
1221,enhance,2
1222,reduction,2
1223,ac,2
1224,brightness,2
1225,count,2
1226,calculation,2
1227,differs,2
1228,depending,2
1229,temporal,2
1230,severely,2
1231,past,2
1232,investigations,2
1233,focused,2
1234,resonances,2
1235,seat-to-seat,2
1236,explored,2
1237,time-frequency,2
1238,bass,2
1239,languages,2
1240,chinese,2
1241,german,2
1242,largely,2
1243,musicians,2
1244,changed,2
1245,survey,2
1246,revealed,2
1247,high-frequency,2
1248,practices,2
1249,insight,2
1250,healthy,2
1251,magnitude-based,2
1252,retrieval,2
1253,perfect,2
1254,mathematical,2
1255,sweeping,2
1256,flutter,2
1257,suppressed,2
1258,modified,2
1259,randomized,2
1260,computation,2
1261,usually,2
1262,200,2
1263,relevant,2
1264,considerations,2
1265,sonic,2
1266,composition,2
1267,led,2
1268,displays,2
1269,installation,2
1270,pressure-matching,2
1271,transaural,2
1272,dark,2
1273,regularization,2
1274,matrices,2
1275,affects,2
1276,becoming,2
1277,growing,2
1278,creates,2
1279,lot,2
1280,in-ear,2
1281,mems,2
1282,earphone,2
1283,mm,2
1284,achieves,2
1285,iec,2
1286,optimizing,2
1287,furthermore,2
1288,designing,2
1289,finally,2
1290,opportunities,2
1291,planes,2
1292,exploit,2
1293,ownership,2
1294,home,2
1295,already,2
1296,smart,2
1297,questions,2
1298,consuming,2
1299,opportunity,2
1300,adopted,2
1301,far-field,2
1302,nfc-hoa,2
1303,lots,2
1304,avoid,2
1305,arrangement,2
1306,encoded,2
1307,date,2
1308,approaching,2
1309,indigenous,2
1310,women,2
1311,multiple-dimensionality,2
1312,historical,2
1313,cognitive,2
1314,social,2
1315,dimensions,2
1316,strong,2
1317,discrimination,2
1318,inform,2
1319,mechanism,2
1320,depends,2
1321,clocking,2
1322,discrepancy,2
1323,ranged,2
1324,disadvantages,2
1325,radiation,2
1326,creative,2
1327,key,2
1328,accomplished,2
1329,remains,2
1330,generate,2
1331,resistor,2
1332,suitable,2
1333,freely,2
1334,rehearsals,2
1335,public,2
1336,internet,2
1337,able,2
1338,handle,2
1339,streams,2
1340,reasonable,2
1341,realtime,2
1342,bridging,2
1343,resource,2
1344,management,2
1345,bs.1770,2
1346,specifications,2
1347,functionality,2
1348,offer,2
1349,artifact,2
1350,occurs,2
1351,segments,2
1352,transform,2
1353,resistive,2
1354,electrical,2
1355,maximum,2
1356,50,2
1357,classical,2
1358,fact,2
1359,resistances,2
1360,expressed,2
1361,synthesized,2
1362,salient,2
1363,precedence,2
1364,suggested,2
1365,outcomes,2
1366,confirm,2
1367,lead-lag,2
1368,concerned,2
1369,influenced,2
1370,--,2
1371,point-sources,2
1372,gllviewer,2
1373,glls,2
1374,array-type,2
1375,gll,2
1376,circular,2
1377,rigid,2
1378,outside,2
1379,times,2
1380,true,2
1381,anger,2
1382,ivr,2
1383,enhancement,2
1384,context,2
1385,dependency,2
1386,applying,2
1387,compressed,2
1388,reasons,2
1389,behavior,2
1390,produces,2
1391,weaving,2
1392,understanding,2
1393,limits,2
1394,participant,2
1395,optimize,2
1396,unknown,2
1397,incorporating,2
1398,audiovisual,2
1399,off-line,2
1400,joint,2
1401,end-to-end,2
1402,rotational,2
1403,freedom,2
1404,setup,2
1405,regard,2
1406,modalities,2
1407,qualitative,2
1408,assessment,2
1409,discussion,2
1410,limitations,2
1411,coherent,2
1412,versatile,2
1413,either,2
1414,negative,2
1415,compute,2
1416,short-time,2
1417,windowed,2
1418,serve,2
1419,recurrent,2
1420,vcrae,2
1421,interpolation,2
1422,15,2
1423,blind,2
1424,8,2
1425,communicating,2
1426,voice-based,2
1427,interval-based,2
1428,angle,2
1429,stabilization,2
1430,introducing,2
1431,entire,2
1432,streaming,2
1433,prices,2
1434,supplemental,2
1435,easily,2
1436,sensitive,2
1437,general,2
1438,illustrated,2
1439,virtually,2
1440,near,2
1441,0°,2
1442,tendency,2
1443,performances,2
1444,jazz,2
1445,studio,2
1446,studios,2
1447,phenomenon,2
1448,bss,2
1449,intended,2
1450,combining,2
1451,nodes,2
1452,consumer,2
1453,lter,2
1454,creation,2
1455,improving,2
1456,reconstructing,2
1457,force,2
1458,inductance,2
1459,fem,2
1460,implications,2
1461,lateral,2
1462,sec,2
1463,engineering,2
1464,brief,2
1465,driven,2
1466,advance,2
1467,intelligence,2
1468,dosimetry,2
1469,whether,2
1470,reported,2
1471,tinnitus,2
1472,plugs,2
1473,extensive,2
1474,profile,2
1475,attribute,2
1476,tapped,2
1477,48-volt,2
1478,powering,2
1479,making,2
1480,automatic,2
1481,upon,2
1482,soft,2
1483,playing,2
1484,temperatures,2
1485,art,2
1486,orchestrated,2
1487,incident,2
1488,bed,2
1489,replayed,2
1490,auxiliary,2
1491,meters,2
1492,allow,2
1493,water,2
1494,poured,2
1495,moves,2
1496,convert,2
1497,inverse,2
1498,verify,2
1499,case-i,2
1500,case-ii,2
1501,includes,2
1502,surrounded,2
1503,connected,2
1504,codec,2
1505,filtering,2
1506,decoder,2
1507,attenuate,2
1508,solar,2
1509,powered,2
1510,sensor,2
1511,regions,2
1512,exciter,2
1513,mode,2
1514,exciters,2
1515,direction,2
1516,affect,2
1517,strongly,2
1518,characteristic,2
1519,plug-in,2
1520,95th,2
1521,percentile,2
1522,score,2
1523,divided,2
1524,0.001,2
1525,reproduced,2
1526,de-correlation,2
1527,soundfields,2
1528,modelling,2
1529,person,2
1530,leads,2
1531,vss,2
1532,layer,2
1533,ground,2
1534,truth,2
1535,gunshot,2
1536,forensic,2
1537,sensors,2
1538,option,2
1539,16,2
1540,allophone,2
1541,words,2
1542,allophones,2
1543,non-native,2
1544,english,2
1545,decorrelated,2
1546,on-,2
1547,attack,2
1548,release,2
1549,variable,1
1550,fly,1
1551,alleged,1
1552,element,1
1553,baffling,1
1554,trim,1
1555,spl,1
1556,scope,1
1557,war,1
1558,plays,1
1559,motivation,1
1560,presumed,1
1561,justification,1
1562,assumption,1
1563,non-linearity,1
1564,fletcher,1
1565,munson,1
1566,attempted,1
1567,rationalize,1
1568,expectations,1
1569,invariably,1
1570,remove,1
1571,audition,1
1572,examination,1
1573,conclusive,1
1574,herein,1
1575,retains,1
1576,differentiation,1
1577,by-product,1
1578,opposed,1
1579,arguably,1
1580,weak,1
1581,tedious,1
1582,alternative,1
1583,normalization,1
1584,consequently,1
1585,cumbersome,1
1586,requiring,1
1587,facilitate,1
1588,convenient,1
1589,matlab-based,1
1590,consolidate,1
1591,robust,1
1592,https,1
1593,//github.com/benjamin-tsui/hrtf_preprocessing,1
1594,magnitude-oriented,1
1595,front-ends,1
1596,coding/compression,1
1597,re-synthesis,1
1598,popular,1
1599,shift-invariant,1
1600,phase-related,1
1601,relate,1
1602,physiological,1
1603,idiosyncratic,1
1604,fostering,1
1605,naturalness,1
1606,synthetic,1
1607,reconstructed,1
1608,equalizers,1
1609,shelving,1
1610,3-band,1
1611,equalizer,1
1612,overhead,1
1613,picks,1
1614,fully,1
1615,develops,1
1616,look,1
1617,table,1
1618,dual-shelving,1
1619,instrumentalists,1
1620,add,1
1621,quasi-periodic,1
1622,rarely,1
1623,sinusoidal,1
1624,parameterization,1
1625,exclusively,1
1626,depth,1
1627,instantiations,1
1628,random,1
1629,associated,1
1630,autocorrelation,1
1631,distributions,1
1632,resynthesizing,1
1633,vibratos,1
1634,vibrational,1
1635,kinetic,1
1636,transverse,1
1637,radiated,1
1638,mobility,1
1639,actuators,1
1640,actuator,1
1641,maximization,1
1642,shapes,1
1643,aluminum,1
1644,plate,1
1645,automated,1
1646,tablature,1
1647,transcription,1
1648,monophonic,1
1649,estimates,1
1650,regression,1
1651,log-inharmonicities,1
1652,pitches,1
1653,whose,1
1654,inharmonicity,1
1655,normal,1
1656,likelihood,1
1657,exploiting,1
1658,regressions,1
1659,guitar-independent,1
1660,ultimate,1
1661,complete,1
1662,absorbed,1
1663,game,1
1664,360-video,1
1665,viewpoint,1
1666,evenly-spaced,1
1667,octagonal,1
1668,vector-base,1
1669,demo,1
1670,oculus,1
1671,rift,1
1672,unity,1
1673,max/msp,1
1674,proof,1
1675,classic,1
1676,port-hamiltonian,1
1677,formalism,1
1678,circuits,1
1679,guarantee,1
1680,converted,1
1681,realizability,1
1682,resolve,1
1683,replaced,1
1684,equivalent,1
1685,altering,1
1686,modeled,1
1687,facing,1
1688,assumed,1
1689,uncommon,1
1690,compensating,1
1691,dynamics,1
1692,open,1
1693,aosp,1
1694,fine-tune,1
1695,equalization,1
1696,multi-band,1
1697,linked,1
1698,limiters,1
1699,api,1
1700,configure,1
1701,exercise,1
1702,thousands,1
1703,talk,1
1704,announced,1
1705,outlines,1
1706,compensation,1
1707,personalizable,1
1708,comprehension,1
1709,dial,1
1710,12,1
1711,gave,1
1712,primarily,1
1713,experienced,1
1714,establishing,1
1715,clearer,1
1716,received,1
1717,progresses,1
1718,emulate,1
1719,weaknesses,1
1720,gathers,1
1721,passing,1
1722,input/output,1
1723,scenes,1
1724,assist,1
1725,supervised,1
1726,direction-of-arrival,1
1727,doa,1
1728,noisy,1
1729,doas,1
1730,standing-wave,1
1731,ono,1
1732,accounts,1
1733,radius,1
1734,wall,1
1735,mountings,1
1736,tail,1
1737,acoustically,1
1738,blend,1
1739,surroundings,1
1740,distinguishable,1
1741,emitted,1
1742,pre-authoring,1
1743,behaviors,1
1744,deferring,1
1745,specification,1
1746,enclosing,1
